thestebe: Cohh's arch nemesis is Autosave Man
furiousrexus: You need some Hard saves too
csharp111: what ending is he talking about?
tinybowser: your super power should call roll troll
itoldyouitstaken: i'm genuinely curious if cohh is gonna be able to pull off these complex endings
daiku99: But when you reload do you know about it? Kappa
shinichii: @CohhCarnage That power already exist in anime cohhK
egergames: @Craften At that point you roll for initiative cohhLUL
valentin_pv: the game only exsists as long as the player does
ladiie_ivory: @cohhcarnage then you become a legecy
cendyen: or possibility of corrupt save and you crash to desktop
hinehole: @Jeremy9954 would love to see cohh stream his life in re zero LUL
1babak: YAY MORE PATHFINDER!
cohhilitionbot: @1babak Chill with the caps, please. cohhGG [Warnin
oniric2704: @CohhCarnage Cohh you can get the secret ending. You just cannot complete the whole romance chain quests that take many events to complete
aslird: @Deathevan yeah, but we can't do that spoiler in chat
imtheonlyoneleft: Id just quick save at my happest in life
jaylaw6369: @CohhCarnage Isn't that like the Russian Doll series on netflix?
gameonpantsoff: Personally, I would like an option to go back to a Hard Save as well.
t_t11: How will it know if you are dead of old age or just dead.. and keeps reloading you to a horrible old age save O_o
phbulad: New version of immortal just start a new character
craften: @Egergames Hahahahah cohhLUL
ageisfang: jubeei out of commission for 45 days is rough
akazi3: !time
cohhilitionbot: CohhCarnage's time is currently 1
cryptictale: @CohhCarnage I've never tested it myself but according to the reddit and steam threads I've seen you can't do any romance with anyone else to get "THE" ending. So there's a good chance it's already too late, it's not just about being in a relationship.
currabree: @cohhcarnage what would happen to you if the earth doesn´t exist anymore ?
ninjaofv: i want to be able to hard save so i could get back a bit more if i get stuck in a disaater senario
coffee_cupofjoe: cohh if you were to die and then reload your save, would you remember your previous life?
woody655: rage 2 Friday really???
elixir315: @TheStebe atpSpiner
skaffastoned: i watching 30 minutes and still nothing happend xD
zanrebel: @cohhcarnage why no romance ??
dicksosa: the ending is so stupid hard to pull off
baddawge: @nuuriell when you get a sec, discord ples
zucate: woody655 for an hour
dicksosa: you need a guide
itoldyouitstaken: i'm not even talking about just the main story cohhLUL
deathevan: @aslird that's why I got it PM'ed, don't worry, no rule breaker here
trundleisatroii: Jebaited
coxdem: listening to chat never ended well
zeeandor: Chat > Guides
aslird: !rage2 @woody655
cohhilitionbot: woody655 Join Cohh this FRIDAY at 1pm EDT for a special early look at RAGE 2! cohhWow cohhCheer He'll be playing a special build from a secret remote location! cohhOMG cohhLurk See you on Friday for this special event! cohhGG cohhGV
brs2410: how many endings are there?
beliskner666: You already messed it up in act 2 i think @CohhCarnage LUL
psfanatic: Twitch plays Pathfinder cohhLUL
deadran: oh. Cuz chat is always so reliable LUL
kennyg2014: I finished KH3 and finish watching you play KH3 - Besides how easy it was did you enjoy where the story went @CohhCarnage
lestario: Chat plays Pathfinde
ramraye: chat is he trying to get the true ending or what
zedpirate: I got to the end but she didn't accept because I had romanced Octavia
tinybowser: how many secret endings are there?
nymphiq: cohh is saying that chat is not reliable? cohhRude
tarquinius1: But Cohh, what if you come in contact with a slow acting poison, than the quicksave wont work?
plutoniumniborg42: blind leading the blind
diokana: i pulled off the best ending without even trying to go for it, it might be easier than people are making it out to be
madarachof: trusting chat in 2019 cohh you crazy?
egergames: 2
joksmadwizard: @CohhCarnage when you will begin a new game + irl would you be able to chose the difficulty ??
darksidetr: 4
omnarayana: The second part of superpowers possess all living beings, this is called reincarnation.
oniric2704: @Cryptictale You can you just cannot complete the romance chain
nevad88: 
kelticnight: #MeToo cohhM
mrlocokrang: And we all know @CHAT is the most reliable entity in universe
thebearded0ne43: quick save and quick load = instant Powerball lotto
zippers288: 
senntenn: do her again!!
woody655: @zucate cheers
udabestaround: aww
psprampo: 
cardim0: That was better than expected
sral92x: @cohhcarnage what gamegenie short series by tgs with husky dodger and others about the quicksave superpower @nuuriell he really needs to watch the huskystarcraft one
tinybowser: omg i though th rest of the guys xD
nymphiq: End of story PogChamp
otampered: Copping a feel LUL
saifota: cohhMy
werl0g: cohhFeels no fun
valentin_pv: I dono't mind danSmile
theobserverrepo: You listen to Chat Cohh?? Rip..
tybrromian: can you sleep with reg now?
jeysiec: Octavia's like whatevs it's cool.
usu_: got that boob grab tho cohhMy cohhK
thestebe: Cohh you may have quick save powers but I am your arch nemesis called AUTOSAVE MAN! cohhEvil I am here to delete your saves muwahahah
dirkinvg: he's actually really strong
firstblood_gg: cohhFeels
oniric2704: @CohhCarnage Hes REALLY strong at late game
nuuriell: Sral92x Oh?
retrosum: #MeToo Octavia
itoldyouitstaken: it's hard to sue reg on higher difficulties when octavia is available rooShrug
baze_ezra: Oh Cohh wants to "use" Reg, huh? cohhMy
rexnoctis: Awe, I wanted stories!
plutoniumniborg42: like that one time you banged Octavia
oddknight: @CohhCarnage i loved the octavia ending
egergames: 2nd base is not that bad cohhGG
eonridr: FeelsbadMan
zanrebel: @cohhcarnage why no romance ??
ladiie_ivory: nohardfeels
kelticnight: they're OP
sir_clueless: but lot of micro management
deathevan: he's pretty strong, you just need to keep him buffed
impectorum: Magus sword saint OP
dirkinvg: the items he get are super good too
ninjaofv: yeah his voice is awesome
worldsfoxiestgrandpa: Magus are pretty op in actual tpg Pathfinder
jaybav: Is the plural not Magi?
krunksplein: At what point would you say this game really opens up?
pokechiu: @CohhCarnage cohhHi cohhSip RareLetho
homeer22: crit with magus lvl 4 for 130
fourpw: Brb, rerolling a magus LUL
dirkinvg: magus sword saint or dragon disciple is silly
kitsunenokushipo: I just started a run with a sword saint
pokechiu: @nuuriell cohhHi cohhSip RareLetho
jaylaw6369: He's deff a "Pitcher"
saifota: i played magus but did it wrong and he was shit LUL
shinichii: @CohhCarnage Can you ask for Time-Space manipulation ?
errorzero: Kineticist? Yea or Nay?
nuuriell: cohhHi Pokechiu
pokechiu: @Doctor_Yiggles cohhHi cohhSip RareLetho
dobbsjustdobbs: Kineticist Knight with Lightning Sword is where it's at
ringsong: they're good .. on par with some of the actual powerful classes maybe. They don't have range though, Cohh, unless specced for it. If specced for ranged they can't melee
shfqt: @CohhCarnage Jubilost can also learn spells from scrolls
oniric2704: Sword Saint probably one of the best classes in this game
sonicchilled: @CohhCarnage i am using reg and he makes non stop puns in almost every scene
bigjaybear90: Nearly up there with bog standard Druids cohhDerp
pokechiu: @freibrief cohhHi cohhSip RareLetho
doctor_yiggles: Pokechiu cohhGHi
gore4glory91: @krunksplein the moment ur characters reach lvl 5
psybermonk: heyo Pokechiu RareLetho cohhBoop
candycane55: evil eldrich knight playthrough with reg confirmed? LUL
tinybowser: @CohhCarnage she said "tell the rest" Like there was a planned group activity if you know what i mean
tbounderdog: lol 10+ they're pretty beefy
ghetznexus: cohh will you ever do a 3rd playthrough?
cryptictale: @Oniric2704 He's already finished other relatioship questlines, told someone he likes them, then broke it off. Many of the threads I've seen say you can't flirt with anyone at all, let alone finish a relationship
pokechiu: @Psybermonk cohhHi cohhSip RareLetho
luketiel: Val could be an Eldrich Knight too right? cohhHmm
nicotassara: all the BP
snappunk: and were Broked
idmi: cohhWut
pokechiu: @TheStebe cohhHi cohhSip RareLetho
bigbeefie: strongest class in pathfinder is and always will be 9th level casters.
neo_overdrive: Eldritch knight evil run?! @CohhCarnage
thestebe: hey Pokechiu cohhWow
dirkinvg: that's the only thing about this run is cohh doedn't have a touch ac tank
cardim0: And just like that we're broke
thestebe: FeelsBirthdayMan
dirkinvg: doesn't
beliskner666: Eldrich knight is meh until you hit level 10 when you get spell critical, then they're awesome
midgetitis: If you build a Kineticist right you can oneshot clear rooms solo
nicotassara: FeelsBirthdayMan
